! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
! DU21 airfoil with an aspect ratio of 17.  Original -180 to 180deg Cl, Cd, and Cm versus AOA data taken from Appendix A of DOWEC document 10046_009.pdf (numerical values obtained from Koert Lindenburg of ECN).
! AeroDyn airfoil file Created with QBlade CE v2.0.9_beta windows on 03.12.2025 at 21:28:37 Compatible with AeroDyn v13.0.
! Polar "DU21_A17_coords_Re10.120_M0.00_N6.0 360 M" on Foil "DU21_A17_coords" :: generated by QBlade
! ------------------------------------------------------------------------------
    Default   InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=1]
          1   NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
          0   NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
   "unused"   BL_file           ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
          1   NumTabs           ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
       0.75   Re                ! Reynolds number in millions
          0   UserProp          ! User property (control) setting
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
      -4.23   alpha0            ! 0-lift angle of attack, depends on airfoil.
         21   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
         -1   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          1   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
    7.17937   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
          3   T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
          6   T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
        1.7   T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
         11   T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
       0.14   b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
       0.53   b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
          5   b5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
        0.3   A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
        0.7   A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
          1   A5                ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
     1.8503   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
    -1.1889   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
     0.0051   Cd0               ! 2D drag coefficient value at 0-lift.
     -0.121   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the \hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
        0.2   x_cp_bar          ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
    Default   UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
    Default   filtCutOff        ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
       360    NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
  -180.000 -0.121224  0.006000 -0.042520
  -179.000 -0.017481  0.006501 -0.006075
  -178.000  0.086261  0.008004  0.030179
  -177.000  0.190003  0.010504  0.066227
  -176.000  0.293746  0.013999  0.102054
  -175.000  0.397488  0.018481  0.137647
  -174.000  0.500862  0.023945  0.172862
  -173.000  0.595388  0.030382  0.204789
  -172.000  0.651468  0.037783  0.223391
  -171.000  0.636110  0.046138  0.217698
  -170.000  0.560902  0.055436  0.192012
  -169.000  0.474825  0.065664  0.163090
  -168.000  0.409764  0.076808  0.141635
  -167.000  0.370109  0.088854  0.128997
  -166.000  0.349641  0.101786  0.122996
  -165.000  0.341642  0.115587  0.121329
  -164.000  0.341284  0.130238  0.122361
  -163.000  0.345457  0.145722  0.125049
  -162.000  0.352215  0.162018  0.128747
  -161.000  0.360337  0.179105  0.133056
  -160.000  0.369043  0.196963  0.137726
  -159.000  0.377829  0.215567  0.142600
  -158.000  0.386362  0.234894  0.147578
  -157.000  0.394421  0.254921  0.152598
  -156.000  0.401856  0.275621  0.157619
  -155.000  0.408569  0.296970  0.162619
  -154.000  0.414494  0.318940  0.167586
  -153.000  0.419590  0.341503  0.172514
  -152.000  0.423833  0.364633  0.177403
  -151.000  0.427213  0.388299  0.182256
  -150.000  0.429729  0.412474  0.187079
  -149.000  0.431388  0.437126  0.191879
  -148.000  0.432202  0.462225  0.196664
  -147.000  0.432190  0.487741  0.201443
  -146.000  0.431373  0.513641  0.206225
  -145.000  0.429775  0.539895  0.211019
  -144.000  0.427424  0.566470  0.215833
  -143.000  0.424350  0.593334  0.220675
  -142.000  0.420583  0.620453  0.225554
  -141.000  0.416155  0.647794  0.230475
  -140.000  0.411102  0.675325  0.235446
  -139.000  0.405457  0.703011  0.240470
  -138.000  0.399256  0.730820  0.245553
  -137.000  0.392533  0.758716  0.250698
  -136.000  0.385326  0.786666  0.255906
  -135.000  0.377670  0.814637  0.261180
  -134.000  0.369601  0.842595  0.266519
  -133.000  0.361154  0.870505  0.271922
  -132.000  0.352364  0.898335  0.277387
  -131.000  0.343267  0.926050  0.282912
  -130.000  0.333897  0.953616  0.288491
  -129.000  0.324285  0.981002  0.294120
  -128.000  0.314466  1.008173  0.299792
  -127.000  0.304469  1.035098  0.305501
  -126.000  0.294326  1.061744  0.311237
  -125.000  0.284065  1.088078  0.316993
  -124.000  0.273714  1.114070  0.322757
  -123.000  0.263300  1.139688  0.328519
  -122.000  0.252847  1.164901  0.334269
  -121.000  0.242379  1.189680  0.339993
  -120.000  0.231918  1.213995  0.345679
  -119.000  0.221485  1.237816  0.351314
  -118.000  0.211098  1.261115  0.356884
  -117.000  0.200775  1.283865  0.362375
  -116.000  0.190532  1.306038  0.367774
  -115.000  0.180383  1.327608  0.373065
  -114.000  0.170340  1.348549  0.378233
  -113.000  0.160415  1.368836  0.383266
  -112.000  0.150616  1.388446  0.388146
  -111.000  0.140951  1.407354  0.392862
  -110.000  0.131427  1.425539  0.397397
  -109.000  0.122048  1.442978  0.401738
  -108.000  0.112818  1.459651  0.405872
  -107.000  0.103738  1.475539  0.409785
  -106.000  0.094809  1.490622  0.413465
  -105.000  0.086030  1.504882  0.416899
  -104.000  0.077099  1.518303  0.420056
  -103.000  0.068617  1.530869  0.422968
  -102.000  0.060275  1.542564  0.425601
  -101.000  0.052068  1.553376  0.427948
  -100.000  0.043988  1.563290  0.429999
   -99.000  0.036031  1.572296  0.431748
   -98.000  0.028186  1.580383  0.433187
   -97.000  0.020446  1.587541  0.434310
   -96.000  0.012802  1.593761  0.435114
   -95.000  0.005245  1.599037  0.435595
   -94.000 -0.002237  1.603362  0.435749
   -93.000 -0.009653  1.606731  0.435576
   -92.000 -0.017013  1.609139  0.435074
   -91.000 -0.024328  1.610585  0.434244
   -90.000 -0.031610  1.611067  0.433088
   -89.000 -0.038868  1.610583  0.431608
   -88.000 -0.046113  1.609134  0.429807
   -87.000 -0.053355  1.606723  0.427689
   -86.000 -0.060604  1.603352  0.425261
   -85.000 -0.067869  1.599024  0.422527
   -84.000 -0.075159  1.593746  0.419496
   -83.000 -0.082483  1.587523  0.416174
   -82.000 -0.089848  1.580362  0.412572
   -81.000 -0.097261  1.572273  0.408697
   -80.000 -0.104728  1.563264  0.404561
   -79.000 -0.112254  1.553346  0.400173
   -78.000 -0.119844  1.542532  0.395545
   -77.000 -0.127502  1.530833  0.390690
   -76.000 -0.135228  1.518265  0.385618
   -75.000 -0.143026  1.504840  0.380344
   -74.000 -0.150895  1.490576  0.374879
   -73.000 -0.158834  1.475490  0.369237
   -72.000 -0.166841  1.459598  0.363433
   -71.000 -0.174913  1.442921  0.357478
   -70.000 -0.183045  1.425478  0.351388
   -69.000 -0.191232  1.407289  0.345175
   -68.000 -0.199467  1.388376  0.338855
   -67.000 -0.207741  1.368762  0.332439
   -66.000 -0.216046  1.348470  0.325943
   -65.000 -0.224371  1.327523  0.319379
   -64.000 -0.232704  1.305948  0.312760
   -63.000 -0.241033  1.283769  0.306099
   -62.000 -0.249343  1.261013  0.299409
   -61.000 -0.257620  1.237707  0.292701
   -60.000 -0.265847  1.213879  0.285988
   -59.000 -0.274007  1.189556  0.279280
   -58.000 -0.282083  1.164770  0.272587
   -57.000 -0.290054  1.139547  0.265921
   -56.000 -0.297902  1.113920  0.259291
   -55.000 -0.305606  1.087918  0.252704
   -54.000 -0.313144  1.061573  0.246170
   -53.000 -0.320495  1.034916  0.239697
